timestamp,session_id,ear,blink_rate,blink_duration,left_pupil_dilation,right_pupil_dilation,pupil_dilation_diff,mouth_openness,mouth_width,eyebrow_raise,head_pitch,head_yaw,head_roll,state,confidence,probabilities
26.410633087158203,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.029845335129280247,105.89999999999999,0.6873126436599191,0.6388888888888888,-8.3203125,0.0,Relaxed,78.33006187140685,[0.14496686 0.07173252 0.78330062]
27.102083206176758,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.75203376538502,[0.13693536 0.05554431 0.80752034]
27.634820222854614,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.025352037974463535,100.5,0.5087498975709687,-2.1944444444444446,-7.0546875,0.0,Relaxed,80.75203376538502,[0.13693536 0.05554431 0.80752034]
28.079556465148926,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.037317557067052747,107.7,0.4914999670760971,-1.6944444444444446,-7.8515625,0.0,Relaxed,80.75203376538502,[0.13693536 0.05554431 0.80752034]
28.32861042022705,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.03231716271930292,105.89999999999999,0.49895133879803105,-1.1944444444444444,-8.2265625,0.0,Relaxed,80.75203376538502,[0.13693536 0.05554431 0.80752034]
28.558621168136597,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.030706395627159936,108.0,0.47265361494391994,-1.2777777777777777,-8.671875,0.0,Relaxed,80.75203376538502,[0.13693536 0.05554431 0.80752034]
28.75984811782837,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.03615347836747834,109.5,0.4974090639146195,-0.9722222222222222,-8.4609375,0.0,Relaxed,80.75203376538502,[0.13693536 0.05554431 0.80752034]
29.01015877723694,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.03409176121405918,116.69999999999999,0.4832300884186668,-1.1388888888888888,-8.6015625,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.142566204071045,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.033641462357943706,123.0,0.48151994805457377,-6.0,-14.859375,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.24976944923401,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0402633934726649,120.0,0.49683627450980394,-8.055555555555555,-18.1875,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.3366756439209,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.43662166595459,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.54564332962036,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.67108988761902,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.77865195274353,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.880444526672363,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
29.98497700691223,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.02908919629673951,28.2,0.17171911317718574,9.833333333333332,27.609375,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.102368116378784,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.04604569394946925,30.599999999999998,0.28036268102012046,9.5,24.65625,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.212514877319336,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.03797757539275556,32.4,0.24780206063907043,10.5,24.703125,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.34626030921936,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.04517419409463535,34.8,0.3441643797478423,11.444444444444443,26.0625,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.478822469711304,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.57940983772278,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.688166856765747,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.028991389825460418,45.6,0.37668501318656117,4.666666666666667,-23.71875,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.794129848480225,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,55.739686066331195,[0.25308883 0.18951431 0.55739686]
30.979267835617065,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.089778184890747,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.20752191543579,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.309016704559326,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.430557012557983,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.00795397075393799,12.299999999999999,0.9175434401402838,3.5833333333333335,13.8046875,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.535523891448975,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.659119367599487,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.786792516708374,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
31.91129207611084,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.03080868721008,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.148173332214355,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.26804304122925,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.39320254325867,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.505040884017944,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.61181831359863,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.717883348464966,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
32.82097148895264,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,80.66130366030416,[0.12847844 0.06490852 0.80661304]
33.010642766952515,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.11856508255005,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.25144696235657,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.04995411926352954,93.89999999999999,0.4565432562801478,3.6944444444444446,-7.6171875,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.371721029281616,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05063377673110206,102.6,0.4281403238970167,-0.3888888888888889,-8.203125,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.49091720581055,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05594519355196431,111.6,0.40968644165987617,-5.277777777777778,-8.015625,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.62232947349548,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06177743625526266,109.2,0.4920771978516177,-5.055555555555555,-6.375,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.76469922065735,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06287215496782671,108.6,0.5213003085416692,-4.111111111111111,-6.5625,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
33.915178060531616,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.060983152547201436,109.8,0.5527101721522819,-3.111111111111111,-6.84375,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.073649406433105,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06603137768687566,104.1,0.5613727446199052,-2.5277777777777777,-6.4921875,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.21864724159241,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06528052516177567,104.1,0.5760589582762833,-0.8055555555555556,-6.2578125,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.370707750320435,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06753499150435241,96.3,0.5641310600044794,-0.6944444444444444,-6.2578125,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.499995946884155,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.061903187873696225,94.8,0.5698334679953316,0.6666666666666666,-5.90625,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.63063454627991,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06196186510701284,92.7,0.5740519565079445,2.8611111111111107,-5.8359375,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.74820041656494,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05656347021067425,93.6,0.5390774258421317,2.444444444444444,-6.1875,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
34.886394739151,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06136618026687751,97.2,0.49255016757880443,1.0555555555555556,-6.328125,0.0,Relaxed,86.01111677002943,[0.06121066 0.07867817 0.86011117]
35.09359812736511,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06016470817757055,96.0,0.5036195363562092,0.4444444444444445,-6.421875,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
35.23081421852112,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.058301837179067714,98.7,0.48912817406597897,1.0277777777777777,-6.4453125,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
35.37617826461792,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.058069507035070904,90.0,0.49667305737109657,0.7777777777777778,-6.328125,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
35.50666904449463,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05820030883027491,96.89999999999999,0.50444919970052,0.6944444444444444,-6.3046875,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
35.62992262840271,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05866951271797967,88.8,0.47746001348942524,0.4444444444444445,-6.75,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
35.785499811172485,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05640786454863935,92.7,0.500296862800277,0.6388888888888888,-6.5390625,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
35.94175410270691,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06062756327150566,96.6,0.47787013356067065,0.16666666666666666,-6.515625,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
36.088396310806274,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.056680740059741413,92.7,0.48904904581784875,0.6388888888888888,-6.1640625,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
36.228469371795654,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.05837278369144354,95.7,0.47463933667841,1.0833333333333335,-6.1640625,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
36.38145732879639,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.057678206411383444,91.8,0.5032829018988189,1.1111111111111112,-5.671875,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
36.522900104522705,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.0603531667246434,100.2,0.5284918398497124,1.1666666666666667,-4.96875,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
36.65049600601196,session_1775272279,0.3,0.0,0.0,0.0,0.0,0.0,0.06330196262668221,95.7,0.5056282047549262,0.6388888888888888,-5.4140625,0.0,Relaxed,77.72412999440655,[0.14043422 0.08232448 0.7772413 ]
