timestamp,session_id,state,confidence,probabilities
14.613120079040527,session_1775132645,Relaxed,66.54033122585248,[0.16673895 0.16785774 0.66540331]
14.829338788986206,session_1775132645,Relaxed,66.54033122585248,[0.16673895 0.16785774 0.66540331]
14.966880321502686,session_1775132645,Relaxed,66.54033122585248,[0.16673895 0.16785774 0.66540331]
15.082213878631592,session_1775132645,Relaxed,66.54033122585248,[0.16673895 0.16785774 0.66540331]
15.266701698303223,session_1775132645,Relaxed,66.54033122585248,[0.16673895 0.16785774 0.66540331]
15.67353105545044,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
15.825464010238647,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
15.939352989196777,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
16.084235906600952,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
16.215306520462036,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
16.34565281867981,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
16.453948259353638,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
16.57487988471985,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
16.733014822006226,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
17.0626540184021,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
17.62852430343628,session_1775132645,Relaxed,82.58543750592796,[0.01286214 0.16128348 0.82585438]
18.02556347846985,session_1775132645,Relaxed,97.41990169832805,[0.01051536 0.01528562 0.97419902]
18.231104135513306,session_1775132645,Relaxed,97.41990169832805,[0.01051536 0.01528562 0.97419902]
18.367785215377808,session_1775132645,Relaxed,97.41990169832805,[0.01051536 0.01528562 0.97419902]
18.482571363449097,session_1775132645,Relaxed,97.41990169832805,[0.01051536 0.01528562 0.97419902]
