timestamp,session_id,state,confidence,probabilities
16.47565531730652,session_1774870702,Relaxed,84.7432856536078,[0.12564238 0.02692476 0.84743286]
17.27237868309021,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
17.709908723831177,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
17.909035682678223,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
18.08941149711609,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
18.38943648338318,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
18.572298288345337,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
18.760456562042236,session_1774870702,Confused,51.613383338790385,[0.51613383 0.05774461 0.42612155]
19.101490020751953,session_1774870702,Relaxed,83.75265418711129,[0.09081863 0.07165483 0.83752654]
19.59079909324646,session_1774870702,Relaxed,83.75265418711129,[0.09081863 0.07165483 0.83752654]
19.99863624572754,session_1774870702,Relaxed,83.75265418711129,[0.09081863 0.07165483 0.83752654]
20.48447561264038,session_1774870702,Relaxed,83.75265418711129,[0.09081863 0.07165483 0.83752654]
20.702561616897583,session_1774870702,Relaxed,83.75265418711129,[0.09081863 0.07165483 0.83752654]
20.909065008163452,session_1774870702,Relaxed,83.75265418711129,[0.09081863 0.07165483 0.83752654]
21.248221158981323,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
21.468214988708496,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
21.65436029434204,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
21.83738923072815,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
22.019969701766968,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
22.20968008041382,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
22.38910412788391,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
22.574312686920166,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
22.772961378097534,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
22.96583843231201,session_1774870702,Confused,66.51185659195103,[0.25480109 0.12175808 0.62344083]
23.941157341003418,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
24.11957287788391,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
24.3240225315094,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
24.4916033744812,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
24.665850400924683,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
24.841629028320312,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
25.028713703155518,session_1774870702,Relaxed,57.99476036570969,[0.36845334 0.05159906 0.5799476 ]
25.375473737716675,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
25.687410593032837,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
26.058595180511475,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
26.325416564941406,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
26.623491764068604,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
26.830344438552856,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
27.020841598510742,session_1774870702,Relaxed,83.99159026580733,[0.13819443 0.02188967 0.8399159 ]
28.047825574874878,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
28.23106575012207,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
28.406567811965942,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
28.57329821586609,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
28.74420928955078,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
28.939098119735718,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
29.109449863433838,session_1774870702,Relaxed,60.38870789789874,[0.33323678 0.06287614 0.60388708]
29.42668628692627,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
29.614638805389404,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
29.78715491294861,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
29.97555160522461,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
30.17892050743103,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
30.35614848136902,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
30.522043466567993,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
30.7182514667511,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
30.90831232070923,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
31.086443424224854,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
31.264631032943726,session_1774870702,Relaxed,62.31463947416491,[0.3165895  0.06026411 0.62314639]
31.587953329086304,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
31.777770280838013,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
31.972949743270874,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
32.153191566467285,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
32.33578038215637,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
32.521713733673096,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
32.709522008895874,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
32.88366341590881,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
33.07423734664917,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
33.287285804748535,session_1774870702,Relaxed,59.17949009509178,[0.32453856 0.08366654 0.5917949 ]
33.6146194934845,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
33.78615713119507,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
33.987330198287964,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
34.166590452194214,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
34.34966707229614,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
34.52745819091797,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
34.71544432640076,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
34.889392375946045,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
35.06978416442871,session_1774870702,Relaxed,85.56394423895219,[0.09401013 0.05035043 0.85563944]
